Max: 200038996 Min: 2
MaxVal: 200038996.228362 MinVal: 2.000144
-     *     |   ------   , 0.011070,  0.066577,  0.238608,  0.658824,  0.869621
-   *    ---|----------  , 0.001323,  0.055073,  0.164054,  0.344164,  0.875410
---  *      |---------   , 0.012209,  0.118294,  0.195149,  0.443346,  0.743556
--    *     |---------   , 0.022002,  0.116548,  0.259180,  0.470577,  0.873499
   *       -|----        , 0.000491,  0.034618,  0.136575,  0.394408,  0.632479
-   *       |-------     , 0.014258,  0.048625,  0.185704,  0.540566,  0.816214
-     *     |------      , 0.002161,  0.060258,  0.252347,  0.480955,  0.724514

Max: 200038290 Min: 2
MaxVal: 200038290.116109 MinVal: 2.000699
-    *     -|------      , 0.006444,  0.074644,  0.212095,  0.447928,  0.783294
---   *     | --------   , 0.017294,  0.131975,  0.258582,  0.578078,  0.902798
--   *    --|----        , 0.001609,  0.083174,  0.220454,  0.414734,  0.679147
--      *  -|---------   , 0.007912,  0.089354,  0.332764,  0.457679,  0.877719
--  *      -|-------     , 0.010388,  0.079365,  0.188613,  0.436339,  0.800829
      *   --|--------    , 0.002576,  0.024051,  0.228614,  0.376490,  0.799956
-        *  |---------   , 0.003090,  0.073634,  0.355684,  0.549773,  0.880405
-     *     |-------     , 0.000959,  0.042701,  0.218602,  0.457307,  0.720705
----    *   |------      , 0.035590,  0.172243,  0.337758,  0.484167,  0.764408
-  *     ---|----------  , 0.003929,  0.037177,  0.128987,  0.299914,  0.755650
--   *    --|--------    , 0.016361,  0.092776,  0.219852,  0.409510,  0.811132
-     *    -|-----       , 0.002727,  0.044166,  0.244607,  0.476449,  0.752435
---     *   |   ------   , 0.013492,  0.145776,  0.333374,  0.628710,  0.891450
---     *   |---------   , 0.013612,  0.143584,  0.319141,  0.534843,  0.869812
-    *    --|-----       , 0.005884,  0.064450,  0.205998,  0.421755,  0.701726
-     *     | -------    , 0.007315,  0.051234,  0.243561,  0.504343,  0.747125
--    *     |---------   , 0.013881,  0.106717,  0.251744,  0.511387,  0.892311
--   *     -|------      , 0.011909,  0.111974,  0.220858,  0.465328,  0.777769
-   *       |--------    , 0.004046,  0.054409,  0.140589,  0.415228,  0.714893
-     *     | --------   , 0.004217,  0.066444,  0.230553,  0.548957,  0.843527

Max: 200039530 Min: 2
MaxVal: 200039530.613626 MinVal: 2.000070
-    *     -|------      , 0.007357,  0.079069,  0.214852,  0.452564,  0.783294
-    *      | ---------  , 0.005446,  0.047152,  0.213114,  0.538802,  0.882454
--    *     |-----       , 0.026236,  0.102778,  0.252168,  0.471571,  0.740132
--- *  -----|-----       , 0.028809,  0.122079,  0.181211,  0.314859,  0.738346
--       *  |   -------  , 0.006236,  0.101649,  0.366859,  0.629960,  0.862444
-    *      |------      , 0.003961,  0.067496,  0.217890,  0.487983,  0.748335
---     *   | --------   , 0.011933,  0.125799,  0.303261,  0.527982,  0.851275
---       * |  -------   , 0.030128,  0.120625,  0.428049,  0.617413,  0.876661
-   *       |---------   , 0.001289,  0.065326,  0.165156,  0.504896,  0.906097
---     *   |-------     , 0.008286,  0.121908,  0.307305,  0.518610,  0.745308
---   *     |-----       , 0.004987,  0.131437,  0.245253,  0.477637,  0.702437
      *     |    ------  , 0.003957,  0.024779,  0.236491,  0.655510,  0.864305
-     *  ---|---------   , 0.013681,  0.055116,  0.234527,  0.368723,  0.859425
      *   --|-----       , 0.001525,  0.010460,  0.249406,  0.396497,  0.715013
-   *    ---|------      , 0.018239,  0.070513,  0.187912,  0.360599,  0.745553
-     *     |  ------    , 0.007668,  0.051071,  0.240184,  0.595244,  0.821396
-    *     -|----        , 0.012436,  0.057341,  0.216568,  0.461153,  0.712398
---       * |   -----    , 0.000512,  0.144890,  0.386836,  0.646689,  0.807109
 ---   *    |-------     , 0.039597,  0.161508,  0.279556,  0.461694,  0.779239
--     *    | --------   , 0.005420,  0.102866,  0.285821,  0.580348,  0.882579

Max: 200036723 Min: 2
MaxVal: 200036723.111769 MinVal: 2.001145
--   *     -|------      , 0.007546,  0.080172,  0.218320,  0.460146,  0.783210
--    *    -|-------     , 0.009969,  0.107916,  0.250001,  0.419871,  0.785645
--    *   --|------      , 0.005391,  0.083262,  0.254314,  0.393937,  0.750703
-----     * |   -----    , 0.004107,  0.214015,  0.398461,  0.623130,  0.830758
---    *   -|----------  , 0.018372,  0.135024,  0.303871,  0.458363,  0.913698
-     *     |    ----    , 0.004126,  0.075213,  0.253333,  0.655048,  0.814080
-        *  |    -----   , 0.003643,  0.052014,  0.306689,  0.577939,  0.735254
-     *   --|-------     , 0.014887,  0.043643,  0.242708,  0.422357,  0.783042
   *     ---|------      , 0.001664,  0.031646,  0.139617,  0.382912,  0.770062
-    *      |------      , 0.005241,  0.063551,  0.213548,  0.516952,  0.718106
-       *   |------      , 0.011482,  0.045928,  0.322880,  0.531493,  0.761862
-      * ---|------      , 0.001083,  0.055131,  0.291084,  0.379508,  0.763447
-      *    |----------  , 0.000989,  0.070630,  0.278173,  0.532698,  0.916328
-   *      -|----------- , 0.022797,  0.071128,  0.168364,  0.471276,  0.950902
-    *   ---|-------     , 0.003735,  0.044740,  0.205844,  0.369860,  0.804764
    *     --|-----       , 0.000192,  0.037713,  0.183256,  0.417238,  0.721436
---       * |   -------  , 0.006090,  0.147194,  0.397726,  0.595768,  0.854596
--     *    | -------    , 0.013377,  0.100910,  0.283147,  0.549943,  0.815530
---   *   --|---------   , 0.015549,  0.127879,  0.235092,  0.407219,  0.867632
--      *   |    -----   , 0.009070,  0.090570,  0.314868,  0.681703,  0.898934

Max: 200039790 Min: 2
MaxVal: 200039790.277437 MinVal: 2.000082
--   *     -|------      , 0.007581,  0.083637,  0.219775,  0.462605,  0.783359
-    *     -|------      , 0.010306,  0.057526,  0.195877,  0.396578,  0.673970
----      * |    ----    , 0.027811,  0.166219,  0.381958,  0.636796,  0.796021
-    *    --|-------     , 0.002332,  0.040686,  0.207292,  0.413335,  0.789401
---     *   |    ------- , 0.013476,  0.139208,  0.329664,  0.671589,  0.950013
-    *   ---|----        , 0.000486,  0.061361,  0.198746,  0.358726,  0.657815
--    *     |-------     , 0.006861,  0.082367,  0.242949,  0.528201,  0.785313
--    *     | --------   , 0.011280,  0.100474,  0.266781,  0.553277,  0.849041
----        * --------   , 0.020484,  0.171893,  0.474386,  0.563908,  0.835193
--  *       |--------    , 0.003712,  0.086202,  0.155777,  0.469163,  0.774277
--   *      |       ---  , 0.013583,  0.080650,  0.233921,  0.792856,  0.940686
   *       -|----        , 0.004034,  0.030453,  0.148729,  0.443140,  0.670600
-      *    |---------   , 0.000663,  0.070719,  0.291202,  0.494207,  0.855409
--   *      |   ------   , 0.001718,  0.092068,  0.223591,  0.643769,  0.864443
   *   -----|---         , 0.001922,  0.024953,  0.113663,  0.259981,  0.611146
- *  -------|---         , 0.006809,  0.051473,  0.100775,  0.239344,  0.657089
--      *   | --------   , 0.018638,  0.088803,  0.317246,  0.585549,  0.882688
-  *        |------      , 0.015356,  0.051789,  0.143879,  0.453928,  0.725037
   *     ---|-----       , 0.002186,  0.037887,  0.145360,  0.378505,  0.750793
 ---       *|    ---     , 0.054051,  0.174189,  0.439008,  0.640770,  0.779796

Max: 200038512 Min: 2
MaxVal: 200038512.102007 MinVal: 2.001866
--   *     -|------      , 0.007384,  0.083251,  0.220600,  0.465937,  0.792849
-  *     ---|---------   , 0.002671,  0.042734,  0.152727,  0.363728,  0.882448
--  *       |---------   , 0.004440,  0.089259,  0.185706,  0.463444,  0.850394
--     *    |---------   , 0.012532,  0.089922,  0.309461,  0.503538,  0.877552
--   *   ---|--------    , 0.019641,  0.104321,  0.209414,  0.388839,  0.855790
--  *     --|---         , 0.028358,  0.085624,  0.163978,  0.420054,  0.641450
---    *   -|------      , 0.010453,  0.131184,  0.271991,  0.426717,  0.749229
--    *     |---------   , 0.019613,  0.091739,  0.254152,  0.492639,  0.874344
---       * |     -----  , 0.033717,  0.143935,  0.425638,  0.728678,  0.917848
-      *    |  --------  , 0.000900,  0.070684,  0.284385,  0.611298,  0.893123
-     *     |--------    , 0.004422,  0.064545,  0.236584,  0.478129,  0.850980
---    *    | ---------  , 0.016134,  0.129786,  0.296824,  0.545707,  0.879302
-     *   --|----------  , 0.002457,  0.059262,  0.257893,  0.414580,  0.904942
--    *     |   -----    , 0.005932,  0.083854,  0.242224,  0.606250,  0.805860
-  *        |-------     , 0.005151,  0.038481,  0.116982,  0.450409,  0.759216
---    *    |  ------    , 0.006946,  0.150039,  0.295941,  0.627206,  0.846033
--   *      |------      , 0.016400,  0.092963,  0.207635,  0.488386,  0.775583
-     *     |-------     , 0.012851,  0.072805,  0.242966,  0.553572,  0.796792
   *    ----|-------     , 0.003035,  0.019644,  0.124826,  0.343792,  0.783686
-   *     --|---         , 0.000274,  0.053152,  0.169424,  0.414734,  0.662125

Max: 200039958 Min: 2
MaxVal: 200039958.464219 MinVal: 2.000000
-    *     -|-------     , 0.007357,  0.079388,  0.221105,  0.474307,  0.803322
--     *    |--------    , 0.021659,  0.086121,  0.287033,  0.500675,  0.797490
-      *    |------      , 0.008582,  0.057726,  0.291626,  0.519583,  0.780478
--    *     |    ----    , 0.014153,  0.083615,  0.243950,  0.671115,  0.833596
--     *    |---         , 0.018045,  0.097462,  0.259542,  0.453496,  0.552817
---   *     | -----      , 0.034219,  0.144630,  0.274808,  0.555192,  0.782923
--     *    |--------    , 0.000988,  0.088023,  0.292558,  0.502870,  0.855712
--   *      |   ------   , 0.008824,  0.081535,  0.218909,  0.637853,  0.866661
 -    *     | --------   , 0.039081,  0.078421,  0.231171,  0.513858,  0.803612
-    *   ---|-----       , 0.006358,  0.054109,  0.200817,  0.366222,  0.705199
-   *      -|------      , 0.009682,  0.053486,  0.177157,  0.438957,  0.774958
     *    --|-------     , 0.001184,  0.025080,  0.210202,  0.430447,  0.799776
--   *      |   -------  , 0.004098,  0.086416,  0.222233,  0.634031,  0.902413
--   *      |-------     , 0.001260,  0.105857,  0.211776,  0.481290,  0.825325
-   *     --|-------     , 0.006336,  0.055621,  0.181070,  0.389426,  0.792639
-      *    |   ------   , 0.007195,  0.056694,  0.299520,  0.672946,  0.877484
-      *    |------      , 0.004362,  0.069187,  0.292694,  0.484813,  0.760720
-   *   ----|---------   , 0.019480,  0.068198,  0.176972,  0.322064,  0.879572
--  *    ---|----        , 0.005801,  0.085053,  0.175426,  0.376050,  0.692879
-   *  -----|----        , 0.002080,  0.065227,  0.175073,  0.305868,  0.679508

Max: 200039343 Min: 2
MaxVal: 200039343.562798 MinVal: 2.000076
--   *     -|-------     , 0.007546,  0.080844,  0.222868,  0.476288,  0.798336
-   *      -|-------     , 0.005528,  0.050103,  0.143761,  0.409078,  0.736571
-  *        |--------    , 0.007740,  0.074295,  0.150353,  0.491749,  0.862844
--    *     | -----      , 0.020911,  0.084560,  0.250663,  0.560140,  0.774202
-        *  | -------    , 0.003052,  0.073248,  0.376466,  0.579138,  0.835400
-   *       |--------    , 0.005400,  0.047537,  0.160685,  0.511285,  0.846830
--       *  |  ------    , 0.014162,  0.105970,  0.376713,  0.631723,  0.875393
--     *   -|---------   , 0.006727,  0.085021,  0.292659,  0.430258,  0.874266
-      *   -|----------  , 0.008594,  0.075480,  0.288681,  0.445614,  0.934736
-    *  ----|------      , 0.004954,  0.054035,  0.204735,  0.302744,  0.711840
-----     * |   -------  , 0.028937,  0.186554,  0.377006,  0.593079,  0.850152
- *      ---|-------     , 0.000766,  0.045919,  0.092508,  0.368114,  0.814156
   *        |  ------    , 0.009606,  0.034275,  0.146663,  0.600423,  0.854335
-   *    ---|-----       , 0.009217,  0.068218,  0.161857,  0.384363,  0.708292
--    *    -|------      , 0.004821,  0.107648,  0.254201,  0.434000,  0.761859
-      *  --|----------  , 0.004787,  0.051830,  0.298393,  0.429267,  0.915268
--   *     -|--------    , 0.019249,  0.097688,  0.206974,  0.456633,  0.837024
-       *   |   ----     , 0.003005,  0.051546,  0.354877,  0.653290,  0.829075
--   *      |--------    , 0.004020,  0.101819,  0.207514,  0.508277,  0.806086
--        * | ----       , 0.004905,  0.086821,  0.408707,  0.569779,  0.744126

Max: 200039560 Min: 2
MaxVal: 200039560.852163 MinVal: 2.000012
-    *     -|------      , 0.007366,  0.078888,  0.219988,  0.472719,  0.793359
--     *    |  -------   , 0.005710,  0.089172,  0.272048,  0.568827,  0.798071
---   *     |   -------  , 0.021829,  0.121558,  0.273091,  0.650962,  0.923767
----    *   |  --------  , 0.016803,  0.167760,  0.352410,  0.614526,  0.902110
 ----     * |   -------- , 0.057031,  0.213319,  0.404953,  0.653904,  0.952217
---        *|   -------  , 0.020635,  0.119006,  0.448879,  0.638671,  0.936193
-       *   |--------    , 0.004996,  0.072431,  0.338615,  0.536600,  0.869725
---     *   |       ---  , 0.011194,  0.126260,  0.346841,  0.774187,  0.918508
-   *     --|-------     , 0.008112,  0.062985,  0.164933,  0.421687,  0.788356
-    *      |---------   , 0.001531,  0.073391,  0.215431,  0.519215,  0.874180
-   *       |-------     , 0.006483,  0.052791,  0.175073,  0.453670,  0.760254
-    *      |-------     , 0.001232,  0.067006,  0.208336,  0.511189,  0.816982
-     *  ---|-------     , 0.013993,  0.069111,  0.243051,  0.389614,  0.809646
   *        | --------   , 0.007976,  0.020545,  0.143217,  0.561025,  0.859978
--       *  |-------     , 0.018719,  0.097122,  0.336088,  0.455485,  0.765694
--   *      |-------     , 0.002207,  0.077203,  0.193222,  0.463418,  0.731402
--     *    |-----       , 0.009348,  0.086416,  0.273867,  0.486308,  0.720466
--     *    |--------    , 0.000859,  0.097531,  0.306428,  0.523160,  0.834766
-    *     -|---------   , 0.003383,  0.059290,  0.189329,  0.389675,  0.762224
     *   ---|--          , 0.004537,  0.038529,  0.219247,  0.370411,  0.617098

Max: 200039933 Min: 2
MaxVal: 200039933.393881 MinVal: 2.000000
-    *     -|------      , 0.007366,  0.079388,  0.219813,  0.474307,  0.796851
---     *   |-----       , 0.005703,  0.121407,  0.302674,  0.451346,  0.683650
--      *   |  -------   , 0.006292,  0.110194,  0.307114,  0.554966,  0.829829
-  *        |    ------  , 0.002846,  0.058425,  0.138158,  0.700817,  0.934217
--   *   ---|----        , 0.017863,  0.097412,  0.220875,  0.353928,  0.694054
-   *      -|----        , 0.015758,  0.059702,  0.181261,  0.437328,  0.666428
--     *    |------      , 0.013227,  0.109192,  0.304094,  0.547463,  0.782073
    *     --|-----       , 0.000162,  0.020110,  0.185266,  0.403593,  0.690979
   *     ---|--          , 0.001442,  0.012743,  0.130859,  0.363282,  0.607340
-      *    |  -------   , 0.015565,  0.070343,  0.293307,  0.606774,  0.866362
---     *   | ------     , 0.023010,  0.124958,  0.301147,  0.537152,  0.760052
 -       *  |    ------  , 0.042771,  0.091726,  0.344481,  0.680713,  0.882997
 ---   *   -|---         , 0.041549,  0.186073,  0.281113,  0.436495,  0.648904
---   * ----|-----       , 0.015037,  0.120838,  0.248945,  0.324275,  0.737294
    *     --|--------    , 0.003209,  0.037406,  0.157525,  0.420991,  0.828384
-     *     |--------    , 0.028183,  0.072555,  0.244786,  0.477096,  0.775381
    *       | ------     , 0.002653,  0.037393,  0.161211,  0.538908,  0.797381
---    *    |---------   , 0.003652,  0.129727,  0.274311,  0.492760,  0.815857
-    *      |--------    , 0.007631,  0.059669,  0.216710,  0.537157,  0.845724
--    *     |  -----     , 0.010948,  0.087119,  0.213953,  0.500769,  0.690097

Max: 200039935 Min: 2
MaxVal: 200039935.496089 MinVal: 2.000097
-    *     -|------      , 0.007366,  0.078888,  0.218909,  0.470278,  0.796776
-   *       |--------    , 0.014264,  0.069029,  0.157490,  0.499348,  0.796763
---     *   | -------    , 0.002064,  0.151402,  0.342548,  0.552699,  0.809865
----   *    |---------   , 0.020547,  0.159231,  0.289668,  0.546183,  0.866084
--    *     |------      , 0.006447,  0.110862,  0.277084,  0.556373,  0.788591
-   *     --|-------     , 0.006946,  0.057915,  0.162786,  0.345714,  0.691980
 -      *   |   ----     , 0.053085,  0.095154,  0.345171,  0.634005,  0.823237
--       *  | ------     , 0.008518,  0.082601,  0.357469,  0.554227,  0.822678
    *      -|-------     , 0.002889,  0.029249,  0.177960,  0.446314,  0.787004
--    *  ---|-------     , 0.016861,  0.078942,  0.229354,  0.360736,  0.764341
-   *   ----|--------    , 0.004353,  0.046279,  0.152377,  0.312209,  0.781619
--     *    | --------   , 0.037830,  0.104672,  0.277138,  0.548638,  0.858019
--  *     --|--------    , 0.011811,  0.111526,  0.190231,  0.423150,  0.845377
--     *   -|-------     , 0.005278,  0.079580,  0.290054,  0.419291,  0.771838
--    *     | ------     , 0.009642,  0.109236,  0.251702,  0.594732,  0.811996
-  *    ----|-----       , 0.001373,  0.058142,  0.147973,  0.319939,  0.688196
--      *   |-------     , 0.008155,  0.101329,  0.340060,  0.526900,  0.798594
-----  *    |  -------   , 0.008652,  0.205914,  0.309300,  0.615877,  0.882331
    *     --|----------  , 0.001385,  0.024426,  0.179411,  0.404241,  0.868007
--    *     |--------    , 0.020488,  0.078721,  0.256345,  0.506543,  0.823846

Max: 200039857 Min: 2
MaxVal: 200039857.575233 MinVal: 2.000018
-    *     -|------      , 0.007366,  0.079388,  0.219813,  0.475835,  0.792849
